unix,date,symbol,open,high,low,close,Volume USD,Volume BTC,is higher lower
1616515200,2021-03-23 17:00:00,BTC/USD,55172.6,55776.86,54855.76,55552.81,13357927.6,240.45458,1
1616518800,2021-03-23 18:00:00,BTC/USD,55579.0,55814.67,55440.0,55732.03,11956978.05,214.5440969,0
1616526000,2021-03-23 20:00:00,BTC/USD,55366.0,55866.44,54808.03,55009.03,13070991.84,237.6153849,0
1616529600,2021-03-23 21:00:00,BTC/USD,55002.53,55067.67,54318.86,54453.83,16805382.62,308.6170913,0
1616536800,2021-03-23 23:00:00,BTC/USD,54627.14,54899.13,54180.0,54390.52,7103943.798,130.6099629,0
1616544000,2021-03-24 01:00:00,BTC/USD,54360.07,54816.99,53556.22,53694.87,9272228.679,172.6836973,1
1616551200,2021-03-24 03:00:00,BTC/USD,54475.09,54624.03,53520.0,54422.23,6958072.659,127.8535014,0
1616562000,2021-03-24 06:00:00,BTC/USD,54071.65,54728.2,53756.02,54152.0,9710203.202,179.3138426,1
1616569200,2021-03-24 08:00:00,BTC/USD,54667.99,55598.0,53719.51,55500.0,18549425.48,334.2238825,1
1616572800,2021-03-24 09:00:00,BTC/USD,55481.53,56366.0,55478.6,56311.99,17999862.97,319.6453006,1
1616576400,2021-03-24 10:00:00,BTC/USD,56312.55,56687.83,56312.55,56404.49,12256744.88,217.3008723,0
1616580000,2021-03-24 11:00:00,BTC/USD,56440.13,56775.0,56006.63,56400.0,10042786.49,178.0635902,1
1616587200,2021-03-24 13:00:00,BTC/USD,56557.61,57059.2,56260.1,56949.59,17259197.64,303.0609639,0
1616590800,2021-03-24 14:00:00,BTC/USD,56949.88,57207.33,56329.26,56785.26,14982208.47,263.8397441,0
1616594400,2021-03-24 15:00:00,BTC/USD,56777.0,56944.57,56438.06,56512.22,18150092.64,321.1711139,0
1616598000,2021-03-24 16:00:00,BTC/USD,56527.23,56632.96,55981.0,56263.04,23210650.02,412.5381427,0
1616601600,2021-03-24 17:00:00,BTC/USD,56281.87,56365.98,55724.14,55730.63,21016994.44,377.1174746,0
1616608800,2021-03-24 19:00:00,BTC/USD,56136.14,56370.7,55290.0,55292.66,19205006.03,347.3337335,0
1616612400,2021-03-24 20:00:00,BTC/USD,55351.95,55475.0,54567.91,54703.59,22762619.53,416.1083308,0
1616616000,2021-03-24 21:00:00,BTC/USD,54703.59,54703.59,53137.09,54050.26,31843100.32,589.1387075,0
1616619600,2021-03-24 22:00:00,BTC/USD,54015.93,54241.54,53532.91,53693.8,26397834.58,491.6365499,0
1616623200,2021-03-24 23:00:00,BTC/USD,53727.52,53727.52,51638.76,52513.93,41330597.13,787.040641,0
1616626800,2021-03-25 00:00:00,BTC/USD,52496.52,52957.57,52259.52,52287.52,18791635.37,359.3904505,0
1616634000,2021-03-25 02:00:00,BTC/USD,52613.11,52896.85,51703.58,51815.06,12200920.42,235.470545,1
1616637600,2021-03-25 03:00:00,BTC/USD,51787.56,52518.93,51503.0,52250.06,12778549.2,244.565254,1
1616644800,2021-03-25 05:00:00,BTC/USD,52129.52,52563.55,51820.0,52269.47,12706431.95,243.0947158,1
1616652000,2021-03-25 07:00:00,BTC/USD,52711.67,53271.59,52141.34,52977.83,14499822.28,273.6960401,0
1616659200,2021-03-25 09:00:00,BTC/USD,52245.78,53144.58,52070.08,52612.92,11061912.13,210.2508685,1
1616666400,2021-03-25 11:00:00,BTC/USD,52956.19,53074.53,52363.48,52995.78,11264241.18,212.5497762,0
1616670000,2021-03-25 12:00:00,BTC/USD,53012.34,53155.52,52129.63,52135.27,16892193.0,324.007011,0
1616673600,2021-03-25 13:00:00,BTC/USD,52129.18,52295.25,50360.0,51083.17,50397300.77,986.5734795,1
1616677200,2021-03-25 14:00:00,BTC/USD,51042.21,51961.54,50411.98,51656.62,19928292.69,385.783907,0
1616680800,2021-03-25 15:00:00,BTC/USD,51641.52,52116.28,51042.24,51280.28,14693240.25,286.5280815,0
1616684400,2021-03-25 16:00:00,BTC/USD,51279.33,51526.54,50608.76,50950.0,25735384.3,505.1105849,1
1616688000,2021-03-25 17:00:00,BTC/USD,50990.76,51718.37,50555.0,51322.51,22760999.59,443.4896031,1
1616695200,2021-03-25 19:00:00,BTC/USD,51638.14,52561.95,51116.47,52238.44,11343494.36,217.1484133,0
1616698800,2021-03-25 20:00:00,BTC/USD,52238.82,52295.2,51636.8,52184.05,14564613.51,279.1008654,0
1616702400,2021-03-25 21:00:00,BTC/USD,52223.72,52690.66,51825.4,52000.0,11873493.87,228.3364207,1
1616706000,2021-03-25 22:00:00,BTC/USD,52000.0,52588.4,51975.65,52444.34,10725190.28,204.5061541,0
1616709600,2021-03-25 23:00:00,BTC/USD,52469.99,52708.0,51628.67,51755.85,15015359.98,290.1190875,1
1616716800,2021-03-26 01:00:00,BTC/USD,51292.65,52286.4,51223.37,52113.47,6056826.904,116.2238267,1
1616727600,2021-03-26 04:00:00,BTC/USD,51711.23,52727.17,51542.23,52443.44,11977013.58,228.379633,1
1616734800,2021-03-26 06:00:00,BTC/USD,52713.37,52921.77,52188.14,52850.72,9293550.637,175.8452986,1
1616742000,2021-03-26 08:00:00,BTC/USD,52600.9,53698.99,52418.94,53650.42,29168420.66,543.6755325,0
1616745600,2021-03-26 09:00:00,BTC/USD,53649.0,53876.38,53200.0,53400.0,15781548.78,295.5346214,1
1616752800,2021-03-26 11:00:00,BTC/USD,53355.0,53653.77,53200.0,53416.61,5397866.147,101.0522036,0
1616756400,2021-03-26 12:00:00,BTC/USD,53423.29,53473.09,52573.75,52687.56,12196099.21,231.4796739,1
1616763600,2021-03-26 14:00:00,BTC/USD,53042.26,53369.17,52489.1,53357.43,11346743.46,212.6553595,0
1616770800,2021-03-26 16:00:00,BTC/USD,53463.3,53590.79,53157.03,53351.3,16439925.67,308.1448001,1
1616774400,2021-03-26 17:00:00,BTC/USD,53286.84,54056.51,52929.96,53820.89,14754370.56,274.1383607,1
1616778000,2021-03-26 18:00:00,BTC/USD,53816.49,53942.82,53564.79,53881.89,18683065.58,346.7410958,0
1616781600,2021-03-26 19:00:00,BTC/USD,53916.79,53970.0,53533.58,53711.76,16566841.54,308.4397447,1
1616788800,2021-03-26 21:00:00,BTC/USD,53850.24,54300.0,53583.81,54000.0,11931234.98,220.9487959,1
1616792400,2021-03-26 22:00:00,BTC/USD,54000.0,54658.1,54000.0,54628.24,12091423.64,221.3401647,1
1616799600,2021-03-27 00:00:00,BTC/USD,54432.19,55114.86,54353.69,55081.37,6496368.354,117.9412995,0
1616803200,2021-03-27 01:00:00,BTC/USD,55081.26,55597.04,54771.77,54793.74,14739469.74,268.9991546,0
1616814000,2021-03-27 04:00:00,BTC/USD,54792.37,55018.7,54550.68,54786.92,2744140.408,50.08751009,1
1616821200,2021-03-27 06:00:00,BTC/USD,55003.15,55397.0,54681.69,55220.82,6950564.932,125.868557,0
1616832000,2021-03-27 09:00:00,BTC/USD,54987.37,55320.86,54675.11,54929.64,3572698.205,65.04135481,0
1616842800,2021-03-27 12:00:00,BTC/USD,54640.0,55144.41,54320.17,54458.52,10194590.39,187.1991819,1
1616850000,2021-03-27 14:00:00,BTC/USD,54298.37,54872.45,53948.35,54764.07,5502873.858,100.4832887,1
1616860800,2021-03-27 17:00:00,BTC/USD,54972.99,56209.97,54427.91,56179.17,13401995.18,238.5580844,0
1616868000,2021-03-27 19:00:00,BTC/USD,56069.69,56279.0,55575.34,55773.66,10289723.49,184.4907344,1
1616878800,2021-03-27 22:00:00,BTC/USD,55909.11,56686.15,55673.86,56455.73,7476683.746,132.4344534,0
1616886000,2021-03-28 00:00:00,BTC/USD,56398.45,56550.65,55743.02,55839.42,10112283.1,181.0957761,1
1616893200,2021-03-28 02:00:00,BTC/USD,56053.8,56204.05,55601.0,56114.28,5962324.455,106.253247,1
1616904000,2021-03-28 05:00:00,BTC/USD,56095.81,56500.0,55763.0,56280.47,2945854.391,52.34239143,0
1616922000,2021-03-28 10:00:00,BTC/USD,56300.0,56573.04,55861.15,56092.58,7305208.492,130.2348455,0
1616932800,2021-03-28 13:00:00,BTC/USD,55798.44,56197.14,55282.83,55503.49,4835922.271,87.12825574,1
1616947200,2021-03-28 17:00:00,BTC/USD,56370.36,56470.0,55441.69,56300.0,6134991.135,108.9696472,0
1616958000,2021-03-28 20:00:00,BTC/USD,55202.37,56317.07,54677.51,55228.45,13251673.2,239.9428773,0
1616961600,2021-03-28 21:00:00,BTC/USD,55217.76,55217.76,54752.7,54839.5,11365723.07,207.2543162,1
1616968800,2021-03-28 23:00:00,BTC/USD,55134.8,55645.3,54808.0,55608.05,6892165.522,123.9418667,0
1616979600,2021-03-29 02:00:00,BTC/USD,55400.01,55902.35,54964.07,55225.22,5796937.858,104.9690315,0
1616994000,2021-03-29 06:00:00,BTC/USD,55335.04,55530.0,54892.42,55027.21,5949292.539,108.1154676,1
1617001200,2021-03-29 08:00:00,BTC/USD,55378.96,56142.66,55016.27,55911.13,20738864.83,370.9255176,1
1617004800,2021-03-29 09:00:00,BTC/USD,55911.13,57200.0,55911.13,57084.71,21884107.78,383.3619857,1
1617008400,2021-03-29 10:00:00,BTC/USD,57133.2,58200.0,56970.5,57941.95,27904997.47,481.602664,1
1617012000,2021-03-29 11:00:00,BTC/USD,57960.8,58300.0,57791.55,58031.7,17098556.08,294.6416542,0
1617015600,2021-03-29 12:00:00,BTC/USD,58031.7,58111.93,57612.71,57871.55,14321665.09,247.4733282,1
1617019200,2021-03-29 13:00:00,BTC/USD,57903.18,58402.68,57784.34,58025.1,17398746.57,299.8486271,0
1617022800,2021-03-29 14:00:00,BTC/USD,58034.67,58221.2,57814.6,57954.85,17165070.78,296.180057,1
1617026400,2021-03-29 15:00:00,BTC/USD,57954.81,58226.62,57824.79,58166.66,10953344.63,188.3096714,0
1617030000,2021-03-29 16:00:00,BTC/USD,58146.06,58200.0,57256.37,57732.39,19510976.55,337.9554623,0
1617033600,2021-03-29 17:00:00,BTC/USD,57732.39,57862.19,57181.5,57620.95,18473904.73,320.6109016,1
1617037200,2021-03-29 18:00:00,BTC/USD,57600.01,58300.0,57555.85,57902.01,15399186.41,265.9525361,0
1617040800,2021-03-29 19:00:00,BTC/USD,57912.13,58000.0,57532.11,57795.75,16915597.06,292.6789091,0
1617044400,2021-03-29 20:00:00,BTC/USD,57800.44,57850.13,57387.39,57665.67,10869450.1,188.4908318,0
1617048000,2021-03-29 21:00:00,BTC/USD,57665.67,57728.76,57091.37,57248.2,16652028.27,290.874268,1
1617055200,2021-03-29 23:00:00,BTC/USD,57545.45,57904.4,57171.89,57728.96,8890087.239,153.9970102,0
1617058800,2021-03-30 00:00:00,BTC/USD,57728.96,57788.7,57300.0,57600.1,10003214.5,173.6666169,0
1617066000,2021-03-30 02:00:00,BTC/USD,57498.59,57746.92,57215.33,57363.53,13638492.54,237.7554613,1
1617076800,2021-03-30 05:00:00,BTC/USD,57069.04,57775.23,57011.0,57527.3,2649496.292,46.05632964,1
1617084000,2021-03-30 07:00:00,BTC/USD,57633.57,58272.61,57354.71,58069.81,19553024.82,336.7158395,0
1617091200,2021-03-30 09:00:00,BTC/USD,58125.0,58299.0,57758.83,57955.8,7038842.131,121.4519018,1
1617094800,2021-03-30 10:00:00,BTC/USD,57935.6,58850.0,57864.55,58832.33,15101163.77,256.681382,1
1617098400,2021-03-30 11:00:00,BTC/USD,58850.0,59313.72,58600.0,58860.79,19173798.87,325.748242,1
1617102000,2021-03-30 12:00:00,BTC/USD,58851.08,59303.13,58851.08,59284.39,13198640.88,222.6326506,0
1617105600,2021-03-30 13:00:00,BTC/USD,59266.24,59388.66,59032.45,59144.25,10706706.02,181.0269979,0
1617112800,2021-03-30 15:00:00,BTC/USD,58911.69,59267.35,58615.12,58884.6,7654350.16,129.9889981,0
1617116400,2021-03-30 16:00:00,BTC/USD,58881.14,58941.59,58430.09,58514.65,11410590.38,195.0039927,1
1617123600,2021-03-30 18:00:00,BTC/USD,58735.6,58885.0,58445.17,58733.17,3655692.828,62.24238923,1
1617127200,2021-03-30 19:00:00,BTC/USD,58725.36,59144.94,58715.22,58876.29,11531862.32,195.8659813,0
1617134400,2021-03-30 21:00:00,BTC/USD,59118.91,59135.0,58402.82,58669.04,6956756.969,118.5762878,1
1617145200,2021-03-31 00:00:00,BTC/USD,58699.43,58941.34,58567.11,58760.59,4602673.558,78.32926045,0
1617156000,2021-03-31 03:00:00,BTC/USD,58915.87,59093.51,58674.25,58706.97,2445652.592,41.65864107,1
1617166800,2021-03-31 06:00:00,BTC/USD,58731.0,58800.0,58419.78,58745.87,8742408.95,148.8174224,1
1617170400,2021-03-31 07:00:00,BTC/USD,58746.41,59812.0,58644.14,59727.26,17228477.65,288.4525031,0
1617174000,2021-03-31 08:00:00,BTC/USD,59727.31,59816.17,57001.0,58192.86,20248634.83,347.9573753,0
1617177600,2021-03-31 09:00:00,BTC/USD,58158.51,58206.28,56713.45,57999.12,33666151.86,580.4597011,0
1617181200,2021-03-31 10:00:00,BTC/USD,58004.62,58261.81,57702.3,57974.2,16024017.33,276.3991107,1
1617188400,2021-03-31 12:00:00,BTC/USD,57731.39,58164.24,57300.0,58036.0,5040484.189,86.85099229,1
1617195600,2021-03-31 14:00:00,BTC/USD,58166.85,58800.0,57652.94,58583.93,11843498.49,202.1629224,1
1617202800,2021-03-31 16:00:00,BTC/USD,58609.67,59491.0,58350.01,59286.35,25708700.02,433.6360734,0
1617206400,2021-03-31 17:00:00,BTC/USD,59281.2,59667.15,58771.92,59027.03,12084274.6,204.724422,1
1617210000,2021-03-31 18:00:00,BTC/USD,59028.59,59270.17,58898.41,59257.55,11696979.1,197.3922159,1
1617213600,2021-03-31 19:00:00,BTC/USD,59255.52,59599.28,59139.8,59294.31,15901023.46,268.1711527,0
1617217200,2021-03-31 20:00:00,BTC/USD,59298.34,59577.11,58500.0,58582.36,14727735.52,251.4022229,1
1617220800,2021-03-31 21:00:00,BTC/USD,58601.17,59122.49,58345.05,58938.19,14634912.78,248.3095049,0
1617228000,2021-03-31 23:00:00,BTC/USD,58994.79,59280.0,58595.98,58642.21,4883955.22,83.28395571,1
1617235200,2021-04-01 01:00:00,BTC/USD,58789.96,59256.77,58557.1,59228.05,4403642.64,74.35062677,0
1617246000,2021-04-01 04:00:00,BTC/USD,59055.3,59339.49,58936.28,59114.01,4266620.161,72.17612477,0
1617253200,2021-04-01 06:00:00,BTC/USD,58916.92,59263.13,58635.34,58803.7,4083309.074,69.43966236,1
1617260400,2021-04-01 08:00:00,BTC/USD,58739.78,59060.21,58517.27,58852.27,8699418.71,147.8178957,0
1617264000,2021-04-01 09:00:00,BTC/USD,58857.52,59490.0,58548.73,58850.21,12668257.83,215.2627464,0
1617271200,2021-04-01 11:00:00,BTC/USD,58828.32,59269.45,58491.8,58631.77,5624583.91,95.93065176,1
1617278400,2021-04-01 13:00:00,BTC/USD,58570.14,58749.0,58108.0,58741.9,6868780.082,116.9315273,1
1617285600,2021-04-01 15:00:00,BTC/USD,58927.16,59122.75,58732.45,59013.85,6596546.975,111.7796411,0
1617292800,2021-04-01 17:00:00,BTC/USD,58979.96,59270.0,58620.43,58768.88,8905638.822,151.5366436,0
1617296400,2021-04-01 18:00:00,BTC/USD,58785.05,58818.15,58309.21,58516.78,12109847.59,206.9465817,1
1617300000,2021-04-01 19:00:00,BTC/USD,58486.1,58791.73,57935.42,58694.88,13740048.04,234.092787,1
1617307200,2021-04-01 21:00:00,BTC/USD,58927.59,59018.75,58552.63,58847.62,6477312.078,110.0692276,1
1617314400,2021-04-01 23:00:00,BTC/USD,58765.51,59031.47,58533.99,58997.83,4400551.15,74.58835605,0
1617325200,2021-04-02 02:00:00,BTC/USD,58650.6,59061.51,58450.0,58850.1,2890817.336,49.12170643,1
1617328800,2021-04-02 03:00:00,BTC/USD,58891.28,60103.04,58890.34,59631.42,22257601.22,373.252913,0
